# source, target, count, etype
1020,1020,1,aa
1020,914,1,aa
1020,1174,1,aa
1020,654,2,aa
1020,1336,1,ad
1020,1464,5,ad
1020,122,2,ad
1020,258,13,ad
1020,288,8,ad
1020,1210,3,ad
1020,525,1,ad
1020,1244,1,ad
1020,2693,2,ad
1020,1556,1,ad
1020,928,4,ad
1020,1995,2,ad
1020,2457,1,ad
1020,2075,2,ad
1020,1107,1,ad
1020,919,9,ad
1020,2337,5,ad
1020,1391,22,ad
1020,161,4,ad
1020,809,1,ad
1020,1561,1,ad
1020,1860,2,ad
1020,933,7,ad
1020,2251,3,ad
1020,1985,8,ad
1020,1547,2,ad
1020,842,1,ad
1020,558,2,ad
1020,96,1,ad
1020,2213,2,ad
1020,526,1,ad
1020,848,1,ad
1020,846,5,ad
1020,121,1,ad
1020,1542,7,ad
1020,2860,3,ad
1020,123,1,ad
1020,2150,2,ad
1020,850,3,ad
1020,847,1,ad
1020,2024,7,ad
1020,1775,4,ad
1020,116,1,ad
1020,2139,2,ad
1020,1546,4,ad
1020,1432,13,ad
1020,1471,7,ad
1020,990,1,ad
1020,393,13,ad
1020,756,3,ad
1020,801,6,ad
1020,2849,6,ad
1020,2407,1,ad
1020,419,6,ad
1020,852,2,ad
1020,214,9,ad
1020,504,1,ad
1020,1789,2,ad
1020,2328,3,ad
1020,2518,4,ad
1020,1861,1,ad
1020,1261,1,ad
1020,1094,1,ad
1020,364,11,ad
1020,1699,1,ad
1020,385,4,ad
1020,164,2,ad
1020,1017,2,ad
1020,1732,1,ad
1020,1287,3,ad
1020,1541,8,ad
1020,1750,2,ad
1020,2106,1,ad
1020,108,7,ad
1020,1696,15,ad
1020,797,5,ad
1020,1063,1,ad
1020,1779,17,ad
1020,1170,1,ad
1020,1880,2,ad
1020,553,3,ad
1020,2018,1,ad
1020,964,2,ad
1020,547,1,ad
1020,2846,3,ad
1020,2230,9,ad
1020,1790,1,ad
1020,1786,1,ad
1020,2046,7,ad
1020,2699,1,ad
1020,2038,2,ad
1020,921,2,ad
1020,843,2,ad
1020,570,7,ad
1020,2350,5,ad
1020,943,1,ad
1020,499,1,ad
1020,2074,5,ad
1020,593,1,ad
1020,1797,5,ad
1020,2384,15,ad
1020,367,2,ad
1020,691,6,ad
1020,2743,2,ad
1020,1809,1,ad
1020,2177,2,ad
1020,2737,9,ad
1020,2879,2,ad
1020,2436,1,ad
1020,401,13,ad
1020,1509,1,ad
1020,717,4,ad
1020,1736,1,ad
1020,629,1,ad
1020,1428,5,ad
1020,2232,13,ad
1020,1829,14,ad
1020,578,1,ad
1021,1411,1,aa
1021,2267,4,aa
1021,401,1,aa
1021,2125,2,aa
1021,2865,1,aa
1021,952,2,ad
1021,1800,2,ad
1021,1036,6,ad
1021,1720,1,ad
1021,1283,3,ad
1021,1021,4,ad
1021,980,1,ad
1021,423,1,ad
1021,1297,1,ad
1021,516,1,ad
1021,1238,1,ad
1021,2253,2,ad
1021,1417,1,ad
1021,1202,1,ad
1021,1087,3,ad
1021,1290,6,ad
1021,1108,1,ad
1021,2948,1,ad
1022,794,3,dd
1022,479,10,dd
1022,484,12,dd
1022,488,14,dd
1022,380,1,dd
1022,286,1,dd
1022,529,2,dd
1022,319,3,dd
1022,927,1,dd
1022,664,1,aa
1022,1179,1,aa
1022,1206,1,aa
1022,1079,1,aa
1022,503,1,aa
1022,761,3,aa
1022,1363,1,aa
1022,935,4,aa
1022,1398,1,ad
1022,1283,1,ad
1022,1288,4,ad
1022,183,1,ad
1022,933,7,ad
1022,373,1,ad
1022,1017,2,ad
1022,1790,2,ad
1022,1365,7,ad
1022,766,4,ad
1022,1512,6,ad
1022,932,2,ad
1022,167,9,ad
1022,1238,2,ad
1022,1178,4,ad
1022,1206,3,ad
1022,1479,1,ad
1022,1308,6,ad
1022,367,1,ad
1022,948,3,ad
1022,820,6,ad
1022,639,38,ad
1022,644,2,ad
1022,1608,15,ad
1022,1126,13,ad
1022,372,3,ad
1022,638,22,ad
1022,1674,6,ad
1022,1370,2,ad
1023,15,2,da
1023,16,1,da
1023,14,1,dd
1023,1104,4,dd
1023,1175,1,dd
1023,2229,1,dd
1023,2198,7,dd
1023,1965,6,dd
1023,16,1,dd
1023,15,6,dd
1023,1977,6,dd
1023,1176,9,dd
1023,87,1,aa
1023,507,1,aa
1023,16,1,aa
1023,1105,1,aa
1023,1156,1,aa
1023,524,3,aa
1023,496,1,aa
1023,825,8,aa
1023,1167,1,aa
1023,527,2,aa
1023,1175,3,aa
1023,499,1,aa
1023,1164,1,aa
1023,500,2,aa
1023,1880,1,aa
1023,2198,1,ad
1023,2229,1,ad
1023,1175,2,ad
1023,1965,3,ad
1023,1104,4,ad
1023,1176,12,ad
1023,17,1,ad
1023,755,3,ad
1023,350,1,ad
1023,2834,2,ad
1023,1102,9,ad
1023,497,2,ad
1023,1429,2,ad
1023,288,1,ad
1023,1941,2,ad
1023,2240,1,ad
1023,842,1,ad
1023,462,1,ad
1023,564,12,ad
1023,2225,1,ad
1023,847,1,ad
1023,1432,1,ad
1023,1830,1,ad
1023,393,1,ad
1023,694,1,ad
1023,2560,1,ad
1023,504,1,ad
1023,524,1,ad
1023,768,2,ad
1023,1335,1,ad
1023,1039,3,ad
1023,1696,1,ad
1023,1351,2,ad
1023,1779,1,ad
1023,1431,1,ad
1023,553,1,ad
1023,120,2,ad
1023,864,9,ad
1023,1749,2,ad
1023,215,1,ad
1023,1769,10,ad
1023,1663,1,ad
1023,1754,1,ad
1023,2926,3,ad
1023,2521,7,ad
1023,2232,1,ad
1023,369,1,ad
1023,976,1,ad
1024,27,6,da
1024,37,1,da
1024,533,1,da
1024,736,3,dd
1024,518,4,dd
1024,36,4,dd
1024,1336,1,dd
1024,1123,1,dd
1024,1076,1,dd
1024,1028,1,dd
1024,1331,1,dd
1024,1362,1,dd
1024,561,1,dd
1024,31,1,dd
1024,1090,2,aa
1024,532,2,aa
1024,1646,3,aa
1024,32,3,aa
1024,600,1,aa
1024,1246,8,aa
1024,1255,2,aa
1024,1336,1,aa
1024,1072,4,aa
1024,1073,1,aa
1024,530,1,aa
1024,30,2,aa
1024,572,4,aa
1024,26,1,aa
1024,1341,4,aa
1024,1124,1,aa
1024,1093,2,aa
1024,1027,3,aa
1024,1249,3,aa
1024,1125,1,aa
1024,1092,1,aa
1024,31,5,aa
1024,1247,1,aa
1024,1026,4,aa
1024,1135,3,aa
1024,36,4,aa
1024,1694,1,aa
1024,646,3,aa
1024,1481,2,aa
1024,1245,4,aa
1024,640,5,aa
1024,1136,2,aa
1024,1566,3,aa
1024,1331,2,aa
1024,1362,1,aa
1024,573,2,aa
1024,571,1,aa
1024,171,4,aa
1024,608,1,aa
1024,606,1,aa
1024,895,1,aa
1024,1025,1,aa
1024,607,4,aa
1024,1216,1,aa
1024,1655,1,aa
1024,1310,2,aa
1024,891,4,aa
1024,1312,1,aa
1024,815,2,aa
1024,534,1,aa
1024,536,1,aa
1024,34,1,aa
1024,649,1,aa
1024,430,1,aa
1024,567,3,aa
1024,537,1,aa
1024,605,1,aa
1024,1334,1,aa
1024,2144,1,aa
1024,601,1,aa
1024,1360,2,aa
1024,816,6,aa
1024,701,1,aa
1024,1011,1,aa
1024,1074,5,aa
1024,1307,2,aa
1024,1166,5,ad
1024,599,19,ad
1024,27,11,ad
1024,2166,2,ad
1024,1068,8,ad
1024,721,2,ad
1024,1008,1,ad
1024,192,2,ad
1024,1243,3,ad
1024,647,4,ad
1024,884,7,ad
1024,602,3,ad
1024,560,1,ad
1024,1167,4,ad
1024,601,2,ad
1024,636,10,ad
1024,557,1,ad
1024,635,8,ad
1024,1249,1,ad
1024,1242,2,ad
1024,604,3,ad
1024,665,1,ad
1025,27,6,da
1025,37,1,da
1025,736,2,dd
1025,518,5,dd
1025,530,1,dd
1025,989,1,dd
1025,1310,1,dd
1025,1247,1,dd
1025,608,2,dd
1025,1307,1,dd
1025,1481,1,dd
1025,1090,3,aa
1025,532,1,aa
1025,1909,1,aa
1025,1076,2,aa
1025,1646,3,aa
1025,32,2,aa
1025,466,1,aa
1025,1212,1,aa
1025,1246,5,aa
1025,1336,1,aa
1025,1073,1,aa
1025,30,1,aa
1025,572,4,aa
1025,1091,1,aa
1025,26,2,aa
1025,2528,1,aa
1025,1124,2,aa
1025,1027,1,aa
1025,1249,2,aa
1025,2005,1,aa
1025,559,2,aa
1025,1092,5,aa
1025,31,2,aa
1025,1247,3,aa
1025,1026,2,aa
1025,1028,1,aa
1025,1135,1,aa
1025,753,2,aa
1025,561,1,aa
1025,646,2,aa
1025,1481,2,aa
1025,640,4,aa
1025,1566,2,aa
1025,1331,1,aa
1025,1362,4,aa
1025,989,2,aa
1025,573,1,aa
1025,571,4,aa
1025,171,1,aa
1025,608,1,aa
1025,1071,1,aa
1025,895,6,aa
1025,607,1,aa
1025,888,6,aa
1025,1655,1,aa
1025,1310,4,aa
1025,1456,7,aa
1025,891,1,aa
1025,534,2,aa
1025,536,1,aa
1025,34,1,aa
1025,649,1,aa
1025,567,2,aa
1025,611,1,aa
1025,1250,1,aa
1025,537,6,aa
1025,605,2,aa
1025,1334,1,aa
1025,1030,1,aa
1025,2144,1,aa
1025,604,2,aa
1025,1360,1,aa
1025,1342,2,aa
1025,1011,1,aa
1025,1074,2,aa
1025,1024,2,aa
1025,1307,1,aa
1025,599,15,ad
1025,27,7,ad
1025,1102,1,ad
1025,2166,1,ad
1025,1068,7,ad
1025,1008,1,ad
1025,192,2,ad
1025,1243,4,ad
1025,647,6,ad
1025,884,2,ad
1025,602,3,ad
1025,560,1,ad
1025,1167,2,ad
1025,601,2,ad
1025,700,1,ad
1025,636,6,ad
1025,557,2,ad
1025,635,5,ad
1025,1055,1,ad
1026,27,5,da
1026,736,11,dd
1026,518,6,dd
1026,1137,1,dd
1026,1909,1,dd
1026,1655,3,dd
1026,1090,1,dd
1026,32,1,dd
1026,1331,3,dd
1026,1124,1,dd
1026,701,1,dd
1026,1090,1,aa
1026,532,2,aa
1026,32,2,aa
1026,195,1,aa
1026,1212,1,aa
1026,1246,5,aa
1026,1072,3,aa
1026,1073,5,aa
1026,530,1,aa
1026,30,6,aa
1026,572,4,aa
1026,1091,1,aa
1026,1341,1,aa
1026,2528,6,aa
1026,1124,2,aa
1026,1093,1,aa
1026,1249,1,aa
1026,2005,1,aa
1026,1137,2,aa
1026,559,4,aa
1026,1125,2,aa
1026,31,2,aa
1026,1247,1,aa
1026,963,1,aa
1026,1028,2,aa
1026,1135,1,aa
1026,36,3,aa
1026,535,5,aa
1026,917,1,aa
1026,1012,2,aa
1026,561,2,aa
1026,646,2,aa
1026,1481,4,aa
1026,1245,3,aa
1026,640,2,aa
1026,1566,2,aa
1026,1362,4,aa
1026,989,3,aa
1026,573,5,aa
1026,610,2,aa
1026,571,4,aa
1026,1714,2,aa
1026,171,3,aa
1026,608,2,aa
1026,1071,1,aa
1026,606,3,aa
1026,895,3,aa
1026,1025,1,aa
1026,1499,1,aa
1026,607,2,aa
1026,1216,3,aa
1026,888,1,aa
1026,1456,3,aa
1026,565,1,aa
1026,891,1,aa
1026,1312,1,aa
1026,815,1,aa
1026,534,5,aa
1026,29,1,aa
1026,34,2,aa
1026,649,3,aa
1026,430,2,aa
1026,567,4,aa
1026,611,1,aa
1026,537,1,aa
1026,605,3,aa
1026,1334,2,aa
1026,1030,2,aa
1026,2144,2,aa
1026,1248,2,aa
1026,601,2,aa
1026,647,1,aa
1026,635,1,aa
1026,1360,1,aa
1026,816,1,aa
1026,701,1,aa
1026,1074,2,aa
1026,1024,1,aa
1026,2086,1,aa
1026,1166,8,ad
1026,599,44,ad
1026,27,7,ad
1026,493,1,ad
1026,2166,2,ad
1026,1068,11,ad
1026,721,5,ad
1026,1008,1,ad
1026,192,8,ad
1026,1243,6,ad
1026,598,1,ad
1026,647,9,ad
1026,884,8,ad
1026,736,1,ad
1026,602,1,ad
1026,560,1,ad
1026,1167,6,ad
1026,1074,2,ad
1026,601,9,ad
1026,1014,2,ad
1026,636,10,ad
1026,557,7,ad
1026,635,12,ad
1026,2258,1,ad
1026,1249,4,ad
1026,1242,1,ad
1026,997,1,ad
1026,604,3,ad
1026,665,5,ad
1026,634,3,ad
1026,163,3,ad
1026,518,2,ad
1027,27,10,da
1027,33,1,da
1027,669,1,da
1027,38,1,da
1027,736,2,dd
1027,518,1,dd
1027,532,5,dd
1027,1336,1,dd
1027,1076,2,dd
1027,537,1,dd
1027,536,3,dd
1027,2350,1,dd
1027,1255,1,dd
1027,561,1,dd
1027,1090,4,aa
1027,532,3,aa
1027,1076,3,aa
1027,1646,2,aa
1027,1246,6,aa
1027,1255,2,aa
1027,530,1,aa
1027,572,5,aa
1027,1091,3,aa
1027,26,3,aa
1027,1341,3,aa
1027,1124,3,aa
1027,1093,3,aa
1027,1249,3,aa
1027,1137,1,aa
1027,31,1,aa
1027,1247,4,aa
1027,963,1,aa
1027,1026,1,aa
1027,1028,2,aa
1027,1135,1,aa
1027,36,1,aa
1027,1012,2,aa
1027,561,1,aa
1027,646,1,aa
1027,1481,2,aa
1027,1245,1,aa
1027,1566,1,aa
1027,1331,1,aa
1027,571,1,aa
1027,1714,1,aa
1027,171,1,aa
1027,670,1,aa
1027,1071,1,aa
1027,1025,3,aa
1027,1499,1,aa
1027,607,1,aa
1027,888,1,aa
1027,1655,1,aa
1027,1310,2,aa
1027,1456,2,aa
1027,565,1,aa
1027,891,1,aa
1027,34,1,aa
1027,430,1,aa
1027,1250,1,aa
1027,537,1,aa
1027,605,1,aa
1027,2144,1,aa
1027,1248,1,aa
1027,604,1,aa
1027,1360,1,aa
1027,816,1,aa
1027,1342,3,aa
1027,1074,1,aa
1027,1024,1,aa
1027,1307,2,aa
1027,2903,1,aa
1027,599,2,ad
1027,27,7,ad
1027,2166,1,ad
1027,1068,3,ad
1027,1243,3,ad
1027,647,4,ad
1027,884,2,ad
1027,602,4,ad
1027,560,1,ad
1027,1167,3,ad
1027,601,5,ad
1027,636,6,ad
1027,557,1,ad
1027,635,7,ad
1027,341,1,ad
1027,604,1,ad
1027,665,1,ad
1027,163,1,ad
1028,27,2,da
1028,1029,1,da
1028,736,4,dd
1028,518,4,dd
1028,1655,2,dd
1028,532,1,dd
1028,1135,1,dd
1028,1336,1,dd
1028,1125,2,dd
1028,1091,2,dd
1028,1011,1,dd
1028,1025,1,dd
1028,1255,1,dd
1028,888,1,dd
1028,559,1,dd
1028,34,2,dd
1028,1076,2,aa
1028,415,1,aa
1028,1246,9,aa
1028,1072,3,aa
1028,1073,3,aa
1028,530,2,aa
1028,30,1,aa
1028,572,1,aa
1028,1091,2,aa
1028,26,2,aa
1028,1124,1,aa
1028,1093,2,aa
1028,1027,3,aa
1028,559,1,aa
1028,1125,2,aa
1028,1092,2,aa
1028,31,3,aa
1028,1123,2,aa
1028,963,2,aa
1028,1026,5,aa
1028,1135,2,aa
1028,535,2,aa
1028,1012,2,aa
1028,561,2,aa
1028,1481,1,aa
1028,1136,1,aa
1028,1331,2,aa
1028,989,3,aa
1028,573,2,aa
1028,571,1,aa
1028,1714,1,aa
1028,171,7,aa
1028,608,1,aa
1028,1071,2,aa
1028,1025,1,aa
1028,1499,2,aa
1028,607,2,aa
1028,1216,1,aa
1028,1456,1,aa
1028,565,1,aa
1028,891,3,aa
1028,815,1,aa
1028,534,2,aa
1028,536,3,aa
1028,34,3,aa
1028,649,4,aa
1028,430,1,aa
1028,567,3,aa
1028,611,4,aa
1028,605,2,aa
1028,1334,1,aa
1028,1030,2,aa
1028,2144,3,aa
1028,1248,1,aa
1028,601,1,aa
1028,647,2,aa
1028,604,2,aa
1028,816,3,aa
1028,701,1,aa
1028,1342,1,aa
1028,1011,3,aa
1028,1074,3,aa
1028,1166,4,ad
1028,599,33,ad
1028,27,5,ad
1028,2166,4,ad
1028,1068,10,ad
1028,192,1,ad
1028,1243,8,ad
1028,647,2,ad
1028,884,3,ad
1028,602,8,ad
1028,560,2,ad
1028,1167,6,ad
1028,601,2,ad
1028,700,2,ad
1028,636,7,ad
1028,557,5,ad
1028,635,7,ad
1028,1242,2,ad
1028,665,1,ad
1028,163,1,ad
1028,518,1,ad
1029,33,1,da
1029,277,7,dd
1029,405,15,dd
1029,380,8,dd
1029,550,14,dd
1029,324,4,dd
1029,552,12,dd
1029,304,2,dd
1029,826,14,dd
1029,327,1,dd
1029,301,2,dd
1029,2435,1,dd
1029,1179,1,aa
1029,1105,5,aa
1029,498,1,aa
1029,1121,2,aa
1029,1176,1,aa
1029,599,3,aa
1029,1040,5,aa
1029,539,1,aa
1029,1029,1,aa
1029,960,7,aa
1029,1123,2,ad
1029,217,4,ad
1029,1179,22,ad
1029,2251,3,ad
1029,1547,1,ad
1029,845,2,ad
1029,2213,1,ad
1029,2951,1,ad
1029,848,1,ad
1029,508,1,ad
1029,1284,24,ad
1029,501,43,ad
1029,115,2,ad
1029,1076,4,ad
1029,1481,3,ad
1029,1360,6,ad
1029,1430,18,ad
1029,1499,1,ad
1029,371,1,ad
1029,109,5,ad
1029,1094,1,ad
1029,454,3,ad
1029,1699,1,ad
1029,1755,23,ad
1029,1335,4,ad
1029,500,10,ad
1029,1135,11,ad
1029,34,30,ad
1029,1028,7,ad
1029,1124,3,ad
1029,1136,2,ad
1029,1431,1,ad
1029,1170,2,ad
1029,796,12,ad
1029,2230,1,ad
1029,563,14,ad
1029,1164,3,ad
1029,215,16,ad
1029,2237,10,ad
1029,843,3,ad
1029,499,49,ad
1029,518,1,ad
1029,1156,12,ad
1029,503,27,ad
1029,1105,3,ad
1029,1162,3,ad
1029,2432,1,ad
1029,463,6,ad
1030,27,9,da
1030,33,1,da
1030,989,1,da
1030,531,1,da
1030,736,6,dd
1030,518,7,dd
1030,532,1,dd
1030,32,1,dd
1030,1135,1,dd
1030,1336,1,dd
1030,534,2,dd
1030,537,1,dd
1030,1071,1,dd
1030,2350,1,dd
1030,726,2,dd
1030,1093,1,dd
1030,1362,1,dd
1030,608,1,dd
1030,561,1,dd
1030,1090,1,aa
1030,532,3,aa
1030,1909,1,aa
1030,1646,1,aa
1030,415,2,aa
1030,1212,3,aa
1030,424,1,aa
1030,1246,7,aa
1030,1336,1,aa
1030,1073,2,aa
1030,530,1,aa
1030,30,5,aa
1030,572,2,aa
1030,1091,2,aa
1030,26,3,aa
1030,2528,2,aa
1030,1124,1,aa
1030,1027,1,aa
1030,1249,3,aa
1030,2005,1,aa
1030,1137,1,aa
1030,559,1,aa
1030,1125,2,aa
1030,31,2,aa
1030,1247,1,aa
1030,1026,3,aa
1030,1028,6,aa
1030,1135,1,aa
1030,36,2,aa
1030,535,2,aa
1030,561,2,aa
1030,1481,1,aa
1030,640,2,aa
1030,1566,2,aa
1030,1331,6,aa
1030,1362,1,aa
1030,989,3,aa
1030,571,1,aa
1030,171,2,aa
1030,1071,1,aa
1030,895,3,aa
1030,1499,2,aa
1030,607,1,aa
1030,888,1,aa
1030,1310,1,aa
1030,891,2,aa
1030,815,1,aa
1030,534,1,aa
1030,536,3,aa
1030,34,1,aa
1030,649,2,aa
1030,611,3,aa
1030,1250,1,aa
1030,605,2,aa
1030,1334,2,aa
1030,2144,1,aa
1030,601,1,aa
1030,1360,2,aa
1030,1342,4,aa
1030,1011,5,aa
1030,1074,3,aa
1030,1024,2,aa
1030,1307,3,aa
1030,1166,3,ad
1030,599,20,ad
1030,27,5,ad
1030,2166,2,ad
1030,1068,6,ad
1030,1243,10,ad
1030,647,3,ad
1030,884,3,ad
1030,602,5,ad
1030,1167,1,ad
1030,601,2,ad
1030,636,5,ad
1030,557,3,ad
1030,635,11,ad
1030,1242,1,ad
1030,341,2,ad
1030,634,1,ad
1031,2900,2,aa
1031,2791,1,aa
1031,1490,1,aa
1031,1848,2,aa
1031,1526,1,aa
1031,1031,2,aa
1031,1935,1,ad
1031,2284,3,ad
1031,2900,4,ad
1031,703,9,ad
1031,675,7,ad
1031,1597,1,ad
1031,680,5,ad
1031,712,27,ad
1031,2807,1,ad
1031,705,8,ad
1031,169,13,ad
1031,1657,3,ad
1031,2895,3,ad
1031,136,4,ad
1031,210,2,ad
1031,1218,2,ad
1031,1531,7,ad
1031,153,3,ad
1031,198,1,ad
1031,1592,7,ad
1031,1529,1,ad
1031,220,24,ad
1031,201,2,ad
1031,139,1,ad
1031,2768,1,ad
1031,2364,2,ad
1031,708,1,ad
1032,680,1,dd
1032,1358,1,aa
1032,1528,2,aa
1032,229,1,aa
1032,106,2,aa
1032,2900,2,aa
1032,1462,2,aa
1032,703,1,aa
1032,1593,4,aa
1032,706,2,aa
1032,2790,1,aa
1032,2376,2,aa
1032,225,3,aa
1032,1463,2,aa
1032,232,3,aa
1032,2412,3,aa
1032,259,1,aa
1032,1692,1,aa
1032,1599,1,aa
1032,253,2,aa
1032,1645,1,aa
1032,237,1,aa
1032,745,1,aa
1032,1498,3,aa
1032,1444,1,aa
1032,1592,2,aa
1032,239,1,aa
1032,1217,1,aa
1032,1841,2,aa
1032,1835,2,aa
1032,2788,1,aa
1032,2932,1,aa
1032,713,1,aa
1032,750,1,ad
1032,594,1,ad
1032,100,1,ad
1032,232,2,ad
1032,1357,2,ad
1032,1405,3,ad
1032,1835,1,ad
1032,162,3,ad
1032,1873,1,ad
1032,1840,4,ad
1032,2910,3,ad
1032,2825,1,ad
1032,231,1,ad
1032,2738,1,ad
1032,702,1,ad
1032,859,1,ad
1032,1146,1,ad
1032,2250,3,ad
1032,1751,1,ad
1032,1278,3,ad
1032,1742,1,ad
1032,2254,2,ad
1032,2930,1,ad
1032,1833,5,ad
1033,684,1,dd
1033,737,3,aa
1033,1033,1,aa
1033,136,2,aa
1033,221,8,aa
1033,1010,1,aa
1033,137,1,aa
1033,933,1,aa
1033,684,1,aa
1033,228,1,aa
1033,2364,1,aa
1033,1405,2,ad
1033,611,9,ad
1033,584,3,ad
1033,1849,1,ad
1033,2797,3,ad
1033,515,2,ad
1033,581,1,ad
1033,1073,9,ad
1033,682,4,ad
1033,1224,2,ad
1033,2319,1,ad
1033,1244,12,ad
1033,1729,5,ad
1033,684,5,ad
1033,758,6,ad
1033,770,4,ad
1033,702,1,ad
1033,1079,1,ad
1033,1521,1,ad
1033,1225,6,ad
1033,2864,9,ad
1033,2122,3,ad
1034,334,1,da
1034,195,1,dd
1034,168,2,dd
1034,132,10,aa
1034,131,16,aa
1034,1299,2,aa
1034,156,12,aa
1034,205,3,aa
1034,158,10,aa
1034,210,4,aa
1034,723,1,aa
1034,207,3,aa
1034,255,1,aa
1034,198,2,aa
1034,201,5,aa
1034,893,1,aa
1034,2214,1,aa
1034,1458,5,aa
1034,190,1,ad
1034,340,1,ad
1034,1824,1,ad
1034,611,2,ad
1034,1315,3,ad
1034,342,12,ad
1034,2805,2,ad
1034,1337,2,ad
1034,1470,1,ad
1034,515,2,ad
1034,791,1,ad
1034,569,3,ad
1034,118,3,ad
1034,924,4,ad
1034,566,6,ad
1034,2413,1,ad
1035,976,1,da
1035,1017,1,da
1035,271,3,da
1035,880,1,da
1035,1036,2,da
1035,1037,1,da
1035,1868,1,dd
1035,2867,6,dd
1035,9,5,dd
1035,833,3,dd
1035,1675,1,dd
1035,1099,4,dd
1035,2693,1,dd
1035,1804,3,dd
1035,2356,1,dd
1035,763,1,dd
1035,2800,3,dd
1035,1693,3,dd
1035,1366,1,dd
1035,1289,1,dd
1035,242,1,aa
1035,1503,2,aa
1035,82,1,aa
1035,244,2,aa
1035,81,3,aa
1035,349,2,aa
1035,909,1,aa
1035,348,1,aa
1035,1804,1,aa
1035,443,1,aa
1035,2217,2,aa
1035,1097,1,aa
1035,1790,1,aa
1035,941,1,aa
1035,1285,1,aa
1035,1139,1,aa
1035,1776,1,aa
1035,1095,1,aa
1035,1017,1,aa
1035,1512,1,aa
1035,2045,1,ad
1035,9,1,ad
1035,743,10,ad
1035,80,4,ad
1035,2324,2,ad
1035,7,2,ad
1035,1760,1,ad
1035,867,1,ad
1035,1766,1,ad
1035,103,5,ad
1035,2400,2,ad
1035,519,2,ad
1035,1048,3,ad
1035,2763,1,ad
1035,1145,2,ad
1035,2221,5,ad
1035,627,3,ad
1035,159,1,ad
1035,2810,7,ad
1035,916,1,ad
1035,896,1,ad
1035,568,2,ad
1035,1293,4,ad
1035,2159,5,ad
1035,502,3,ad
1035,585,1,ad
1035,60,4,ad
1035,1808,4,ad
1035,2950,2,ad
1035,2149,1,ad
1035,684,1,ad
1035,2130,1,ad
1035,824,3,ad
1035,1449,2,ad
1035,2312,2,ad
1035,628,2,ad
1035,2459,1,ad
1035,1012,1,ad
1035,2399,1,ad
1035,1320,1,ad
1035,119,2,ad
1035,173,4,ad
1035,521,2,ad
1035,249,2,ad
1035,968,2,ad
1035,2378,3,ad
1035,2750,1,ad
1035,517,1,ad
1035,415,1,ad
1036,245,1,da
1036,1100,1,da
1036,1705,1,da
1036,2262,1,dd
1036,2321,3,dd
1036,9,1,dd
1036,2459,2,dd
1036,1449,1,dd
1036,1772,4,dd
1036,1306,1,dd
1036,909,1,dd
1036,1705,1,dd
1036,1283,4,dd
1036,877,2,dd
1036,1798,2,dd
1036,176,1,aa
1036,248,1,aa
1036,1036,1,aa
1036,2160,2,aa
1036,1037,1,aa
1036,2803,2,aa
1036,9,2,ad
1036,1803,1,ad
1036,913,1,ad
1036,824,3,ad
1036,2522,1,ad
1036,1449,1,ad
1036,2131,5,ad
1036,628,1,ad
1036,2128,5,ad
1036,1772,10,ad
1036,1882,1,ad
1036,135,9,ad
1036,2315,3,ad
1036,2693,5,ad
1036,2517,3,ad
1036,2047,9,ad
1036,2459,2,ad
1036,1012,2,ad
1036,582,10,ad
1036,1439,1,ad
1036,2381,1,ad
1036,1283,6,ad
1036,767,5,ad
1036,900,11,ad
1036,968,1,ad
1036,1771,6,ad
1036,2800,5,ad
1036,2750,2,ad
1036,630,1,ad
1037,66,1,da
1037,1706,1,da
1037,1707,1,da
1037,1708,1,da
1037,1627,2,dd
1037,2383,1,dd
1037,182,1,dd
1037,1306,2,dd
1037,863,2,dd
1037,1804,3,dd
1037,2356,1,dd
1037,2866,1,aa
1037,1488,1,aa
1037,1097,1,aa
1037,2940,1,aa
1037,438,1,aa
1037,2118,1,aa
1037,876,1,aa
1037,1100,2,aa
1037,2252,2,aa
1037,378,1,aa
1037,1510,1,aa
1037,1812,1,aa
1037,9,1,ad
1037,416,2,ad
1037,877,1,ad
1037,824,1,ad
1037,2314,3,ad
1037,160,1,ad
1037,1449,1,ad
1037,2131,1,ad
1037,582,1,ad
1037,875,2,ad
1037,1021,2,ad
1037,1097,1,ad
1037,119,1,ad
1037,1602,1,ad
1037,1877,5,ad
1037,897,1,ad
1037,1113,4,ad
1037,1865,1,ad
1037,2535,1,ad
1037,1798,2,ad
1038,382,1,da
1038,319,1,da
1038,794,4,dd
1038,818,1,dd
1038,277,3,dd
1038,405,3,dd
1038,479,6,dd
1038,484,9,dd
1038,488,6,dd
1038,380,2,dd
1038,1735,1,dd
1038,384,1,dd
1038,550,3,dd
1038,552,3,dd
1038,2073,3,dd
1038,1459,1,dd
1038,826,4,dd
1038,901,1,dd
1038,449,1,dd
1038,1680,1,dd
1038,962,1,dd
1038,2006,1,aa
1038,529,1,aa
1038,586,1,aa
1038,1121,1,aa
1038,1020,1,aa
1038,88,1,aa
1038,1174,1,aa
1038,539,1,aa
1038,1089,1,aa
1038,1165,4,aa
1038,1331,13,ad
1038,743,1,ad
1038,1163,5,ad
1038,414,2,ad
1038,1262,3,ad
1038,217,6,ad
1038,223,2,ad
1038,824,1,ad
1038,1288,2,ad
1038,933,2,ad
1038,1284,1,ad
1038,2236,4,ad
1038,1397,1,ad
1038,393,1,ad
1038,419,6,ad
1038,852,2,ad
1038,1430,2,ad
1038,504,2,ad
1038,1789,3,ad
